task,seed,model,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows
walker2d-medium-replay-v2,2,adm,30,1,2.6689421864337093,4.469641049350914,0.14134246039333948,1000
walker2d-medium-replay-v2,2,adm,31,3,2.4568508461626135,4.166833658341195,0.13176684991410043,1000
walker2d-medium-replay-v2,2,adm,32,4,2.4988248182906374,4.142146324595789,0.13098616787417824,1000
walker2d-medium-replay-v2,2,adm,33,1,2.6405238062194325,4.320844639724943,0.1366371047726048,1000
walker2d-medium-replay-v2,2,adm,34,3,2.5471798002911217,4.2365226810708,0.13397061031146837,1000
walker2d-medium-replay-v2,2,adm,35,1,2.7539123510923336,4.577927884088706,0.14476679077715612,1000
walker2d-medium-replay-v2,2,adm,36,2,2.9407425879641713,4.803265192196113,0.15189258213146145,1000
walker2d-medium-replay-v2,2,adm,37,2,3.073321082847235,5.000494039259766,0.158129505901563,1000
walker2d-medium-replay-v2,2,adm,38,5,3.0998655016357533,5.203792268578799,0.16455836039083668,1000
walker2d-medium-replay-v2,2,adm,39,1,3.3099693561224486,5.365484074862741,0.16967150425927652,1000
walker2d-medium-replay-v2,2,adm,40,5,3.076311010218774,4.828832423441066,0.15270108897344417,1000
walker2d-medium-replay-v2,2,adm,41,2,3.3963050156184127,5.34722207149267,0.16909400900640556,1000
walker2d-medium-replay-v2,2,adm,42,4,3.3128920471305787,5.166958744672212,0.1633935820928859,1000
walker2d-medium-replay-v2,2,adm,43,2,3.453872312992164,5.260727466473974,0.16635880943464845,1000
walker2d-medium-replay-v2,2,adm,44,5,3.459367546143726,5.527344280041245,0.17478997336833904,1000
walker2d-medium-replay-v2,2,adm,45,5,3.526909174933576,5.802954460296384,0.1835055325276971,1000
walker2d-medium-replay-v2,2,adm,46,1,3.5988015340312476,5.616695526993613,0.17761550788979566,1000
walker2d-medium-replay-v2,2,adm,47,1,3.81115773876258,5.817060694761467,0.18395161082887737,1000
walker2d-medium-replay-v2,2,adm,48,5,3.688146021643495,5.902852313105144,0.1866645800100564,1000
walker2d-medium-replay-v2,2,adm,49,3,3.79164370454475,5.676988419633491,0.17952213656441582,1000
walker2d-medium-replay-v2,2,adm,50,3,3.8514075766696068,5.698258155608103,0.1801947446735178,1000
walker2d-medium-replay-v2,2,adm,51,4,3.954446844501325,5.849998936585547,0.1849932094917325,1000
