task,seed,model,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows
walker2d-medium-replay-v2,1,adm,39,1,3.04283923897518,4.995327416339073,0.1579661229391568,1000
walker2d-medium-replay-v2,1,adm,40,5,2.9775653884696522,4.705538469313447,0.14880219180572826,1000
walker2d-medium-replay-v2,1,adm,41,2,3.252183967908779,5.241121382345064,0.1657388106162061,1000
walker2d-medium-replay-v2,1,adm,42,3,3.285952919874685,5.169709284422,0.1634805617969275,1000
walker2d-medium-replay-v2,1,adm,43,4,3.363345563495276,5.337943774098365,0.16880060348066148,1000
walker2d-medium-replay-v2,1,adm,44,1,3.4630313149827816,5.733275335896668,0.18130208514300394,1000
walker2d-medium-replay-v2,1,adm,45,5,3.5359841209784264,5.77000281296006,0.18246350994532307,1000
walker2d-medium-replay-v2,1,adm,46,1,3.647109372381139,5.673520610757065,0.17941247481901929,1000
walker2d-medium-replay-v2,1,adm,47,1,3.686374946071171,5.448214588556882,0.17228767281196886,1000
walker2d-medium-replay-v2,1,adm,48,5,3.4145090560540967,5.335602752327731,0.16872657387218903,1000
walker2d-medium-replay-v2,1,adm,49,1,3.6499758293542053,5.532243778610878,0.1749449091170668,1000
walker2d-medium-replay-v2,1,adm,50,5,3.691919099742822,5.666042930863105,0.17917600981823367,1000
walker2d-medium-replay-v2,1,adm,51,1,3.886787453330917,5.70271358341546,0.18033563767173474,1000
walker2d-medium-replay-v2,1,adm,52,5,3.7874468814145668,5.394786633563008,0.17059813252691278,1000
walker2d-medium-replay-v2,1,adm,53,3,3.840090371435397,5.332416490465261,0.16862581542511765,1000
walker2d-medium-replay-v2,1,adm,54,5,3.8450128573669633,5.4432179777038545,0.17212966610319802,1000
walker2d-medium-replay-v2,1,adm,55,4,4.088153127471826,5.825763098768436,0.1842268050066874,1000
walker2d-medium-replay-v2,1,adm,56,2,4.380610380940757,6.285496279822443,0.1987648446875397,1000
walker2d-medium-replay-v2,1,adm,57,3,4.180861249586808,5.945749180167559,0.1880210980540833,1000
walker2d-medium-replay-v2,1,adm,58,5,4.247769318382705,5.747617044421397,0.18175560978776792,1000
walker2d-medium-replay-v2,1,adm,59,1,4.402729836152041,5.691501790043656,0.17998108963463397,1000
walker2d-medium-replay-v2,1,adm,60,2,4.689953751077564,6.2268834229737005,0.19691134340942543,1000
walker2d-medium-replay-v2,1,adm,61,3,4.4922673585789035,5.988745955192567,0.18938077546529195,1000
walker2d-medium-replay-v2,1,adm,62,1,4.661116745844637,6.247083964397387,0.19755014061809972,1000
walker2d-medium-replay-v2,1,adm,63,3,4.811557002458236,6.324059410208593,0.1999843179448025,1000
walker2d-medium-replay-v2,1,adm,64,2,4.957722108370684,6.542489948571798,0.20689169806244764,1000
walker2d-medium-replay-v2,1,adm,65,4,4.91969902507534,6.050304595154563,0.19132743058471363,1000
walker2d-medium-replay-v2,1,adm,66,1,5.057988563601499,6.335886935607204,0.2003583371382335,1000
walker2d-medium-replay-v2,1,adm,67,2,5.22463819604331,6.4096516979691,0.20269098373948005,1000
walker2d-medium-replay-v2,1,adm,68,5,4.937338121074595,6.2371066318767,0.19723462966071734,1000
walker2d-medium-replay-v2,1,adm,69,3,5.489044125976827,6.751547140269143,0.2135026669324682,1000
walker2d-medium-replay-v2,1,adm,70,2,5.4389212765015955,6.9961510580739645,0.2212377219811067,1000
walker2d-medium-replay-v2,1,adm,71,3,5.395513759375226,6.582595156897051,0.20815993610588113,1000
walker2d-medium-replay-v2,1,adm,72,3,5.671789000647366,6.78998612874062,0.2147182144776964,1000
walker2d-medium-replay-v2,1,adm,73,2,5.67353273585061,7.005226799819851,0.22152472213483143,1000
walker2d-medium-replay-v2,1,adm,74,1,5.967932944568918,7.137737758769946,0.22571508658698516,1000
walker2d-medium-replay-v2,1,adm,75,3,6.065131984924407,7.233488142888013,0.22874297959347623,1000
walker2d-medium-replay-v2,1,adm,76,3,5.805156799667731,6.774110611982779,0.21421618655782693,1000
walker2d-medium-replay-v2,1,adm,77,2,6.152413481966121,7.4224083951698345,0.23471716252691802,1000
walker2d-medium-replay-v2,1,adm,78,1,6.247406416168771,7.28562087883686,0.2303915614560212,1000
walker2d-medium-replay-v2,1,adm,79,5,5.793172969469818,6.5816967692408115,0.20813152659372616,1000
walker2d-medium-replay-v2,1,adm,80,3,6.434572303199749,7.6077593616318495,0.2405784747322525,1000
walker2d-medium-replay-v2,1,adm,81,3,6.687936403805791,8.091219025575699,0.25586681168107395,1000
walker2d-medium-replay-v2,1,adm,82,3,6.368510499924436,7.263741517537284,0.22969967530145716,1000
walker2d-medium-replay-v2,1,adm,83,3,6.834649723985875,8.636756184587076,0.27311821138840797,1000
walker2d-medium-replay-v2,1,adm,84,4,6.881418696840992,8.30706082090898,0.26269232855620467,1000
walker2d-medium-replay-v2,1,adm,85,2,7.158858374919103,8.466536650909442,0.2677353971016774,1000
walker2d-medium-replay-v2,1,adm,86,1,7.344124619152566,8.644839526686741,0.2733738291098207,1000
walker2d-medium-replay-v2,1,adm,87,4,7.129564080344363,8.091060085110795,0.25586178554225936,1000
walker2d-medium-replay-v2,1,adm,88,2,7.576398326709919,8.625220489928088,0.2727534206932616,1000
walker2d-medium-replay-v2,1,adm,89,1,7.61050280466643,8.734981465486985,0.27622436750294344,1000
walker2d-medium-replay-v2,1,adm,90,3,7.303845820627528,8.368651044064077,0.26463998242388614,1000
walker2d-medium-replay-v2,1,adm,91,2,7.784708744054248,9.16891670886419,0.2899466047638581,1000
walker2d-medium-replay-v2,1,adm,92,1,7.890978022557161,8.928902050696843,0.2823566748475026,1000
walker2d-medium-replay-v2,1,adm,93,5,7.685507191254069,8.61075089432876,0.2722958519041073,1000
walker2d-medium-replay-v2,1,adm,94,5,7.636078316823183,8.555891515893594,0.2705610460353448,1000
walker2d-medium-replay-v2,1,adm,95,3,7.823797022158231,8.787498081398025,0.2778850887157747,1000
walker2d-medium-replay-v2,1,adm,96,1,7.969321731467515,8.792453719731304,0.2780417997597067,1000
walker2d-medium-replay-v2,1,adm,97,5,7.703464304711854,8.49107057680356,0.26851122795938936,1000
walker2d-medium-replay-v2,1,adm,98,1,7.993019179556235,8.541680315042901,0.2701116484056017,1000
walker2d-medium-replay-v2,1,adm,99,5,7.919947397888381,8.697428809820396,0.2750368482619989,1000
walker2d-medium-replay-v2,1,adm,100,2,8.330915662447742,8.705198485279324,0.2752825469733042,1000
walker2d-medium-replay-v2,1,rnn,1,1,0.17402371347004625,0.5147865305575201,0.016278979453376325,1000
walker2d-medium-replay-v2,1,rnn,2,1,0.3289695673238588,1.0825761533736826,0.03423406385244614,1000
walker2d-medium-replay-v2,1,rnn,3,1,0.4340210264222486,1.233014384392044,0.038991338424292275,1000
walker2d-medium-replay-v2,1,rnn,4,4,0.47172509622014924,1.4314198071561581,0.04526546878492448,1000
walker2d-medium-replay-v2,1,rnn,5,3,0.501948286574917,1.4305036397613624,0.04523649702806912,1000
walker2d-medium-replay-v2,1,rnn,6,1,0.614230790118356,1.3403745668746507,0.042386365490855754,1000
walker2d-medium-replay-v2,1,rnn,7,5,0.7273123805518139,1.7578116372685264,0.05558688471318264,1000
walker2d-medium-replay-v2,1,rnn,8,1,0.8497772813339746,2.095063583748833,0.0662517276752124,1000
walker2d-medium-replay-v2,1,rnn,9,4,0.9370911306899407,2.45845296930593,0.07774310903410761,1000
walker2d-medium-replay-v2,1,rnn,10,3,1.032230015468077,2.828745104893458,0.08945277451515242,1000
walker2d-medium-replay-v2,1,rnn,11,3,1.0859015143846489,2.6150477615922996,0.08269507116756655,1000
walker2d-medium-replay-v2,1,rnn,12,1,1.2633261559824978,3.0967067720275194,0.0979264664527476,1000
walker2d-medium-replay-v2,1,rnn,13,5,1.1412995484214439,2.6338623360996163,0.08329004025406717,1000
walker2d-medium-replay-v2,1,rnn,14,3,1.2455544627310728,2.6502379251628607,0.08380788184873512,1000
walker2d-medium-replay-v2,1,rnn,15,4,1.3333595212262859,2.755653052811804,0.08714140088081564,1000
walker2d-medium-replay-v2,1,rnn,16,1,1.3897495971552871,2.9176507963698164,0.09226421933532752,1000
walker2d-medium-replay-v2,1,rnn,17,4,1.4724017592571184,3.0038444671175384,0.09498990252986182,1000
walker2d-medium-replay-v2,1,rnn,18,3,1.6127561972043278,3.377358521476144,0.10680145402843319,1000
walker2d-medium-replay-v2,1,rnn,19,2,1.6101035241313708,3.2301489766595766,0.10214627947906331,1000
walker2d-medium-replay-v2,1,rnn,20,5,1.6238535454249985,3.1837753113997267,0.10067981542234981,1000
walker2d-medium-replay-v2,1,rnn,21,3,1.705861518657044,3.2735693029348,0.10351935075683692,1000
walker2d-medium-replay-v2,1,rnn,22,1,1.9022544972794488,3.651947095112754,0.1154847071499187,1000
walker2d-medium-replay-v2,1,rnn,23,2,1.9197267585007796,3.5156139415116137,0.1111734742901868,1000
walker2d-medium-replay-v2,1,rnn,24,4,1.9024873465195484,3.6259571096755834,0.11466283164655804,1000
walker2d-medium-replay-v2,1,rnn,25,1,1.9712104372258672,3.467841330674823,0.10966277169001579,1000
walker2d-medium-replay-v2,1,rnn,26,5,2.275938290094885,4.10407248343196,0.12978216730068648,1000
walker2d-medium-replay-v2,1,rnn,27,3,2.334095053910365,4.170778567669528,0.1318915989005042,1000
walker2d-medium-replay-v2,1,rnn,28,1,2.356996974468027,4.027288371532672,0.1273540404835366,1000
walker2d-medium-replay-v2,1,rnn,29,3,2.4764921899782704,4.467879722189981,0.1412867623380068,1000
walker2d-medium-replay-v2,1,rnn,30,2,2.5574703158491503,4.698835136980503,0.14859021382487672,1000
walker2d-medium-replay-v2,1,rnn,31,4,2.6324651190573687,4.694252146067657,0.14844528692707223,1000
walker2d-medium-replay-v2,1,rnn,32,2,2.7615439121025167,5.128048344972142,0.16216312721568837,1000
walker2d-medium-replay-v2,1,rnn,33,1,2.9162663733045555,5.43000697256111,0.17171189743888535,1000
walker2d-medium-replay-v2,1,rnn,34,1,2.8714972386854942,5.179138780199349,0.1637787486353611,1000
walker2d-medium-replay-v2,1,rnn,35,4,3.0386917464102443,5.6332963617467415,0.17814047237859532,1000
walker2d-medium-replay-v2,1,rnn,36,2,3.229420842158993,5.990051237636686,0.18942205212042443,1000
walker2d-medium-replay-v2,1,rnn,37,2,3.337583002019323,6.249227721349021,0.19761793216526954,1000
walker2d-medium-replay-v2,1,rnn,38,3,3.2760463186048483,6.010063469506273,0.19005489445813747,1000
walker2d-medium-replay-v2,1,rnn,39,1,3.384203085340774,5.578679983846902,0.17641335086147553,1000
walker2d-medium-replay-v2,1,rnn,40,5,3.4623876491713754,5.578091918618784,0.17639475460613954,1000
walker2d-medium-replay-v2,1,rnn,41,2,3.553363108692324,5.7708980539110515,0.18249181994992095,1000
walker2d-medium-replay-v2,1,rnn,42,3,3.745390983830555,5.8264918817201785,0.18424985114716144,1000
walker2d-medium-replay-v2,1,rnn,43,4,3.901808293491587,6.544415243622725,0.20695258123773547,1000
walker2d-medium-replay-v2,1,rnn,44,1,4.009119130725049,6.647722923973987,0.21021945693472158,1000
walker2d-medium-replay-v2,1,rnn,45,5,3.996937382738888,6.717867359950111,0.21243761876344563,1000
walker2d-medium-replay-v2,1,rnn,46,1,4.190394691938262,6.99930254011616,0.22133738059369124,1000
walker2d-medium-replay-v2,1,rnn,47,1,4.645948172802883,7.610958877144004,0.24067965229652696,1000
walker2d-medium-replay-v2,1,rnn,48,5,4.577413987950981,7.294231729641798,0.23066386046737614,1000
walker2d-medium-replay-v2,1,rnn,49,1,4.644285268699195,7.023092923409321,0.2220896985698393,1000
walker2d-medium-replay-v2,1,rnn,50,5,4.606411603785569,7.158261413172836,0.22636410152521794,1000
walker2d-medium-replay-v2,1,rnn,51,1,4.72938015048523,7.167461398830685,0.2266550306164148,1000
walker2d-medium-replay-v2,1,rnn,52,5,4.560831372858009,6.599702102769386,0.20870090523353907,1000
walker2d-medium-replay-v2,1,rnn,53,3,4.704465500030449,6.6238928173537355,0.20946588279667505,1000
walker2d-medium-replay-v2,1,rnn,54,5,4.711137540940423,6.510502454178465,0.2058801646731997,1000
walker2d-medium-replay-v2,1,rnn,55,4,4.9288604681420285,7.38279948509142,0.23346461881207212,1000
walker2d-medium-replay-v2,1,rnn,56,2,4.987288765811405,7.5789972101199625,0.2396689356404083,1000
walker2d-medium-replay-v2,1,rnn,57,3,4.96994530110999,7.098787334663098,0.2244833660269135,1000
walker2d-medium-replay-v2,1,rnn,58,5,5.008907455025974,6.938249978869114,0.2194067290884153,1000
walker2d-medium-replay-v2,1,rnn,59,1,5.214915657585174,7.065319558668988,0.22342502202329656,1000
walker2d-medium-replay-v2,1,rnn,60,2,5.364380674794686,7.05843160406273,0.2232072057735403,1000
walker2d-medium-replay-v2,1,rnn,61,3,5.283127611786235,6.783804528068561,0.21452273510060307,1000
walker2d-medium-replay-v2,1,rnn,62,1,5.607301851422568,7.200622517104806,0.22770367725145932,1000
walker2d-medium-replay-v2,1,rnn,63,3,5.7593588660176005,7.251307370312252,0.22930647304152751,1000
walker2d-medium-replay-v2,1,rnn,64,2,5.798976781614337,7.404480483542987,0.2341502321826075,1000
walker2d-medium-replay-v2,1,rnn,65,4,5.888401856186547,7.451455758451558,0.2356357208068439,1000
walker2d-medium-replay-v2,1,rnn,66,1,6.129857204832664,7.734278494695468,0.24457936101296202,1000
walker2d-medium-replay-v2,1,rnn,67,2,6.419678293934872,8.137811577635409,0.2573401975461605,1000
walker2d-medium-replay-v2,1,rnn,68,5,6.265109949836106,8.096417915682563,0.25603121502150006,1000
walker2d-medium-replay-v2,1,rnn,69,3,6.315372313976702,7.632247593658949,0.24135286062301567,1000
walker2d-medium-replay-v2,1,rnn,70,2,6.391539048909439,7.917707227735249,0.2503798868602089,1000
walker2d-medium-replay-v2,1,rnn,71,3,6.593805633968832,7.9566779227632844,0.2516122484430928,1000
walker2d-medium-replay-v2,1,rnn,72,3,6.7814409352416645,8.249728128425252,0.2608793096298187,1000
walker2d-medium-replay-v2,1,rnn,73,2,6.836350059675967,8.226538179611302,0.26014597905907066,1000
walker2d-medium-replay-v2,1,rnn,74,1,6.960821044945693,8.114242192299033,0.25659486813902926,1000
walker2d-medium-replay-v2,1,rnn,75,3,7.2501195638953275,8.39144069917545,0.2653606545963025,1000
walker2d-medium-replay-v2,1,rnn,76,3,7.264601939346994,8.571422274045963,0.271052171730852,1000
walker2d-medium-replay-v2,1,rnn,77,2,7.516706282857703,8.913690361120445,0.281875638986294,1000
walker2d-medium-replay-v2,1,rnn,78,1,7.744392592857709,9.774000028672281,0.3090810194115546,1000
walker2d-medium-replay-v2,1,rnn,79,5,8.174612878360612,10.780079516079043,0.34089604628535514,1000
walker2d-medium-replay-v2,1,rnn,80,3,8.148751546419632,12.0851159276049,0.38216492118410034,1000
walker2d-medium-replay-v2,1,rnn,81,3,8.146020093473924,13.005538089026656,0.4112712255739795,1000
walker2d-medium-replay-v2,1,rnn,82,3,8.044446826864062,13.755107894705917,0.4349747040863423,1000
walker2d-medium-replay-v2,1,rnn,83,3,8.08062951678352,14.086055968361782,0.4454402010863193,1000
walker2d-medium-replay-v2,1,rnn,84,4,8.358953353752593,13.393969789134186,0.42355451445149217,1000
walker2d-medium-replay-v2,1,rnn,85,2,8.578859203613876,13.54505853421267,0.4283323600841378,1000
walker2d-medium-replay-v2,1,rnn,86,1,9.10765649273479,14.866988846869166,0.4701354670442682,1000
walker2d-medium-replay-v2,1,rnn,87,4,8.988971042835862,13.992034783723911,0.44246699016869023,1000
walker2d-medium-replay-v2,1,rnn,88,2,8.875957207331215,14.063108852626392,0.4447145495717661,1000
walker2d-medium-replay-v2,1,rnn,89,1,9.240395809747698,14.429325052653628,0.45629532265314493,1000
walker2d-medium-replay-v2,1,rnn,90,3,9.328197416808486,14.375973724937628,0.4546082055353787,1000
walker2d-medium-replay-v2,1,rnn,91,2,9.30463447343685,14.334519319181487,0.4532973021229966,1000
walker2d-medium-replay-v2,1,rnn,92,1,9.595355405479753,14.433399686372994,0.45642417388498613,1000
walker2d-medium-replay-v2,1,rnn,93,5,9.802753395510546,14.142381264561175,0.4472213633450564,1000
walker2d-medium-replay-v2,1,rnn,94,5,10.057733888869482,14.17679264714119,0.44830954680893925,1000
walker2d-medium-replay-v2,1,rnn,95,3,10.01347678930835,13.849464139811053,0.4379585105462757,1000
walker2d-medium-replay-v2,1,rnn,96,1,10.372120292266603,14.445910003229272,0.4568197848401485,1000
walker2d-medium-replay-v2,1,rnn,97,5,10.540102722524512,14.46278396508909,0.4573533863664268,1000
walker2d-medium-replay-v2,1,rnn,98,1,10.975824217580303,14.933043692302201,0.4722243046648558,1000
walker2d-medium-replay-v2,1,rnn,99,5,11.051016215622015,15.273491989947942,0.48299022512573064,1000
walker2d-medium-replay-v2,1,rnn,100,2,11.305782157843442,15.722337441102823,0.4971839645562834,1000
walker2d-medium-replay-v2,1,ensemble,1,1,0.7295728157545809,1.492044515546574,0.047182590394896834,1000
walker2d-medium-replay-v2,1,ensemble,2,1,1.0430680231690488,1.9394890107460447,0.06133202770824287,1000
walker2d-medium-replay-v2,1,ensemble,3,1,1.4140508938965237,2.7198924821751405,0.08601055234442369,1000
walker2d-medium-replay-v2,1,ensemble,4,1,1.775909485331249,3.3662006717825896,0.10644861184021874,1000
walker2d-medium-replay-v2,1,ensemble,5,1,2.0997622565327783,4.0285905625578575,0.12739521937941878,1000
walker2d-medium-replay-v2,1,ensemble,6,1,2.4683276918751798,4.664731451010496,0.1475117605821532,1000
walker2d-medium-replay-v2,1,ensemble,7,1,2.7726439415794792,5.381734883160741,0.17018539993968093,1000
walker2d-medium-replay-v2,1,ensemble,8,1,3.2553739381074664,6.252996089151644,0.19773709841844486,1000
walker2d-medium-replay-v2,1,ensemble,9,1,3.500621641165656,7.034879881457441,0.22246243491100845,1000
walker2d-medium-replay-v2,1,ensemble,10,1,3.546345032752965,7.2887147806754555,0.23048939922269063,1000
walker2d-medium-replay-v2,1,ensemble,11,1,3.769766703799065,6.975303352018687,0.22057845962986308,1000
walker2d-medium-replay-v2,1,ensemble,12,1,4.089076029396342,7.261218960881204,0.22961990505585686,1000
walker2d-medium-replay-v2,1,ensemble,13,1,4.333967816538126,7.797246096662587,0.24657057142311195,1000
walker2d-medium-replay-v2,1,ensemble,14,1,4.594489533001229,8.474586811839167,0.26798996554236565,1000
walker2d-medium-replay-v2,1,ensemble,15,1,4.838135167514621,9.109310461140662,0.28806168970803236,1000
walker2d-medium-replay-v2,1,ensemble,16,1,5.127786524581492,11.411222574872092,0.3608545422372711,1000
walker2d-medium-replay-v2,1,ensemble,17,1,5.179645552839371,10.638793801138375,0.3364281996847772,1000
walker2d-medium-replay-v2,1,ensemble,18,1,5.31930604749292,10.608480525347108,0.33546960973636475,1000
walker2d-medium-replay-v2,1,ensemble,19,1,5.613144477630531,10.589999674307128,0.3348851939125185,1000
walker2d-medium-replay-v2,1,ensemble,20,1,5.820103712125676,9.986763339144277,0.3158091860476452,1000
walker2d-medium-replay-v2,1,ensemble,21,1,6.017135617067017,11.264915246147462,0.356227898265823,1000
walker2d-medium-replay-v2,1,ensemble,22,1,5.992217803635947,9.659681374999563,0.3054659461650569,1000
walker2d-medium-replay-v2,1,ensemble,23,1,6.262119513031997,10.136410551534956,0.32054144641414034,1000
walker2d-medium-replay-v2,1,ensemble,24,1,6.24917679495601,9.926853688889477,0.3139146765613526,1000
walker2d-medium-replay-v2,1,ensemble,25,1,6.526012029523563,10.77672181237414,0.3407898663712003,1000
walker2d-medium-replay-v2,1,ensemble,26,1,7.118575825457301,12.361047173120907,0.39089063331847745,1000
walker2d-medium-replay-v2,1,ensemble,27,1,7.750039402773503,14.927986411922422,0.472064379417194,1000
walker2d-medium-replay-v2,1,ensemble,28,1,7.976647880413602,17.39112360651426,0.5499556166610698,1000
walker2d-medium-replay-v2,1,ensemble,29,1,8.120019643665856,16.53813661109701,0.5229817994608487,1000
walker2d-medium-replay-v2,1,ensemble,30,1,8.601694382701227,18.69807268547803,0.5912849754149175,1000
walker2d-medium-replay-v2,1,ensemble,31,1,8.827689428186032,20.651622880607288,0.6530616568156659,1000
walker2d-medium-replay-v2,1,ensemble,32,1,9.134987206852895,22.553082734874526,0.7131910970042289,1000
walker2d-medium-replay-v2,1,ensemble,33,1,9.33693619165104,30.180582685328357,0.9543938239667846,1000
walker2d-medium-replay-v2,1,ensemble,34,1,10.020403621301302,36.578459914661,1.1567124663149706,1000
walker2d-medium-replay-v2,1,ensemble,35,1,9.797716562415967,30.830373038671894,0.9749419991484964,1000
walker2d-medium-replay-v2,1,ensemble,36,1,10.056635329171629,41.671096790051045,1.317755784538927,1000
walker2d-medium-replay-v2,1,ensemble,37,1,10.46575758663728,40.59451062543686,1.283711140762869,1000
walker2d-medium-replay-v2,1,ensemble,38,1,11.21674907560228,45.62931036847087,1.4429254882710483,1000
walker2d-medium-replay-v2,1,ensemble,39,1,12.243682695087365,73.11683588893409,2.312157367137739,1000
walker2d-medium-replay-v2,1,ensemble,40,1,13.072488950589047,83.59002735703851,2.6433487612402655,1000
walker2d-medium-replay-v2,1,ensemble,41,1,14.5883733400737,138.55246956275093,4.381413792594466,1000
walker2d-medium-replay-v2,1,ensemble,42,1,14.682738797483255,129.18729224036713,4.085260882293568,1000
walker2d-medium-replay-v2,1,ensemble,43,1,15.527221379382528,149.58620494795898,4.730331141762994,1000
walker2d-medium-replay-v2,1,ensemble,44,1,17.094627322826668,186.05399792252118,5.883544012154028,1000
walker2d-medium-replay-v2,1,ensemble,45,1,17.353652787525323,177.6404467178307,5.617484161981274,1000
walker2d-medium-replay-v2,1,ensemble,46,1,18.938457194853246,194.93521267168336,6.164392682118363,1000
walker2d-medium-replay-v2,1,ensemble,47,1,19.94429009242636,211.3902156574606,6.684745565517637,1000
walker2d-medium-replay-v2,1,ensemble,48,1,23.785041505707312,305.886427701525,9.672978168692426,1000
walker2d-medium-replay-v2,1,ensemble,49,1,25.55441189922725,335.67445435760226,10.61495828104256,1000
walker2d-medium-replay-v2,1,ensemble,50,1,26.083680155030596,318.9841812569734,10.08716550336028,1000
walker2d-medium-replay-v2,1,ensemble,51,1,27.02628524572862,343.1933099491415,10.852725371714126,1000
walker2d-medium-replay-v2,1,ensemble,52,1,26.713131963410216,304.64539244279985,9.633733187950948,1000
walker2d-medium-replay-v2,1,ensemble,53,1,25.079674960543638,237.83698894639218,7.521065969068898,1000
walker2d-medium-replay-v2,1,ensemble,54,1,28.45666648568002,295.7900981328118,9.353704194244035,1000
walker2d-medium-replay-v2,1,ensemble,55,1,27.95221004738185,263.18277953267796,8.322570242572073,1000
walker2d-medium-replay-v2,1,ensemble,56,1,32.94611393859382,353.47812028231675,11.177959631270816,1000
walker2d-medium-replay-v2,1,ensemble,57,1,39.714803586392414,487.20738849065657,15.4068504049298,1000
walker2d-medium-replay-v2,1,ensemble,58,1,42.585104124822884,504.1106909517456,15.94137976248751,1000
walker2d-medium-replay-v2,1,ensemble,59,1,53.04657857859738,725.5139212196304,22.94276465213999,1000
walker2d-medium-replay-v2,1,ensemble,60,1,74.98281003903944,1151.2587421959954,36.40599801519944,1000
walker2d-medium-replay-v2,1,ensemble,61,1,90.49277596724725,1358.7193354877982,42.9664780105189,1000
walker2d-medium-replay-v2,1,ensemble,62,1,104.56179687919612,1805.5680230604999,57.09707423238604,1000
walker2d-medium-replay-v2,1,ensemble,63,1,106.76393522484543,1815.290454489592,57.40452450949341,1000
walker2d-medium-replay-v2,1,ensemble,64,1,131.45086408859072,2126.5808886471596,67.24839236709933,1000
walker2d-medium-replay-v2,1,ensemble,65,1,166.0577547739063,2965.7741024105753,93.7860118915889,1000
walker2d-medium-replay-v2,1,ensemble,66,1,228.97794439193555,4245.974770720795,134.26951163088927,1000
