task,seed,model,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows
hopper-medium-replay-v2,0,ensemble,63,1,0.26942483897674147,0.9850628620661938,0.031150422825734502,1000
hopper-medium-replay-v2,0,ensemble,64,1,0.28252215965808136,0.9753013378208145,0.030841736325230955,1000
hopper-medium-replay-v2,0,ensemble,65,1,0.2960833905176175,1.0320912936312945,0.03263759241104526,1000
hopper-medium-replay-v2,0,ensemble,66,1,0.2992307783977592,1.1661814576302825,0.0368778957116684,1000
hopper-medium-replay-v2,0,ensemble,67,1,0.31643425733972497,1.2061504369473965,0.03814182581561082,1000
hopper-medium-replay-v2,0,ensemble,68,1,0.3376397504771322,1.248229688387863,0.039472488583478765,1000
hopper-medium-replay-v2,0,ensemble,69,1,0.3454164218309381,1.221214667187224,0.03861819860316121,1000
hopper-medium-replay-v2,0,ensemble,70,1,0.37388943687969445,1.3333192808467682,0.042163257756935045,1000
hopper-medium-replay-v2,0,ensemble,71,1,0.3862209163932703,1.3387573424951114,0.04233522436558679,1000
hopper-medium-replay-v2,0,ensemble,72,1,0.3659603197412813,1.29691976038205,0.04101220385287084,1000
hopper-medium-replay-v2,0,ensemble,73,1,0.351060406209143,1.1549726474634296,0.03652344201179133,1000
hopper-medium-replay-v2,0,ensemble,74,1,0.3717901805793681,1.275167836961662,0.04032434763789098,1000
hopper-medium-replay-v2,0,ensemble,75,1,0.4031086507756303,1.4160867712094163,0.04478059561455508,1000
hopper-medium-replay-v2,0,ensemble,76,1,0.42105605813693964,1.4620898779545013,0.046235341582138316,1000
hopper-medium-replay-v2,0,ensemble,77,1,0.4286034460324111,1.4757391257843033,0.046666968697041164,1000
hopper-medium-replay-v2,0,ensemble,78,1,0.4570945102757752,1.4814458233972647,0.0468474303207892,1000
hopper-medium-replay-v2,0,ensemble,79,1,0.4768025113527917,1.5531202294110773,0.04911397405022238,1000
hopper-medium-replay-v2,0,ensemble,80,1,0.467296961347326,1.5620260055640247,0.04939559941997164,1000
hopper-medium-replay-v2,0,ensemble,81,1,0.4290723829572961,1.4593533756665857,0.04614880578161757,1000
hopper-medium-replay-v2,0,ensemble,82,1,0.41945655910685736,1.310365453421621,0.04143739400011601,1000
hopper-medium-replay-v2,0,ensemble,83,1,0.4596920834155562,1.3268629271242973,0.0419590899255079,1000
hopper-medium-replay-v2,0,ensemble,84,1,0.4631194003004961,1.2687089768280873,0.04012010054678542,1000
hopper-medium-replay-v2,0,ensemble,85,1,0.48826452115496705,1.4986215172709847,0.04739057345113676,1000
hopper-medium-replay-v2,0,ensemble,86,1,0.502910676535022,1.6153581936949029,0.05108211129091337,1000
hopper-medium-replay-v2,0,ensemble,87,1,0.5045732059166369,1.7056892500568368,0.05393863010644092,1000
hopper-medium-replay-v2,0,ensemble,88,1,0.5201794829462439,1.7038843814788864,0.05388155515060499,1000
hopper-medium-replay-v2,0,ensemble,89,1,0.553219034439593,1.7140819128356903,0.05420402940658987,1000
hopper-medium-replay-v2,0,ensemble,90,1,0.5517248553932765,1.5977490069371878,0.05052525991193682,1000
hopper-medium-replay-v2,0,ensemble,91,1,0.5525235410177681,1.5504373170209524,0.04902913291106757,1000
hopper-medium-replay-v2,0,ensemble,92,1,0.5302474259230077,1.44291143656012,0.04562886601435532,1000
hopper-medium-replay-v2,0,ensemble,93,1,0.5491311552991506,1.4388636639847883,0.045500864206471175,1000
hopper-medium-replay-v2,0,ensemble,94,1,0.6045067023462884,1.6260636401563664,0.05142064723278552,1000
hopper-medium-replay-v2,0,ensemble,95,1,0.5940621141782569,1.519246023624565,0.04804277760807604,1000
hopper-medium-replay-v2,0,ensemble,96,1,0.6116632631865043,1.7663783377812425,0.05585778756970979,1000
hopper-medium-replay-v2,0,ensemble,97,1,0.6454506408568392,2.0599757019574887,0.06514215142789842,1000
hopper-medium-replay-v2,0,ensemble,98,1,0.6854150256916872,2.053678706132764,0.06494302293567142,1000
hopper-medium-replay-v2,0,ensemble,99,1,0.7266370756600934,2.110102198908558,0.06672729044280708,1000
hopper-medium-replay-v2,0,ensemble,100,1,0.7964223650814723,2.132085951453235,0.06742247773839409,1000
