task,seed,model,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows
walker2d-medium-replay-v2,0,adm,50,2,3.625402523462453,5.5771310785701464,0.17636437017593154,1000
walker2d-medium-replay-v2,0,adm,51,1,3.6950727149321136,5.518098339521861,0.17449759105682208,1000
walker2d-medium-replay-v2,0,adm,52,2,3.7138545498637305,5.48360663264907,0.17340686751577308,1000
walker2d-medium-replay-v2,0,adm,53,3,3.7731584537224307,5.899488456415692,0.18655820552144578,1000
walker2d-medium-replay-v2,0,adm,54,2,3.959979794239021,5.804082641217696,0.18354120874093804,1000
walker2d-medium-replay-v2,0,adm,55,1,4.247540534860849,6.406330228692667,0.20258594965856205,1000
walker2d-medium-replay-v2,0,adm,56,1,4.587390144978466,6.9016954112307225,0.2182507721622153,1000
walker2d-medium-replay-v2,0,adm,57,5,4.133319336408089,6.123481041883172,0.19364147301211748,1000
walker2d-medium-replay-v2,0,adm,58,1,4.281362469724133,5.920328440744755,0.18721722369026633,1000
walker2d-medium-replay-v2,0,adm,59,3,4.566920486261037,6.368166556434557,0.20137910837644396,1000
walker2d-medium-replay-v2,0,adm,60,2,4.589767425614541,6.316186228008457,0.19973534606294324,1000
walker2d-medium-replay-v2,0,adm,61,4,4.610076994552762,6.344199419979515,0.2006212009745441,1000
walker2d-medium-replay-v2,0,adm,62,1,4.876485154475619,6.99409758560146,0.22117278547985095,1000
walker2d-medium-replay-v2,0,adm,63,3,4.616480976367584,6.523834922530507,0.20630177434144534,1000
walker2d-medium-replay-v2,0,adm,64,1,4.853602756418992,6.932738383166272,0.2192324371287855,1000
walker2d-medium-replay-v2,0,adm,65,1,4.999753480133778,6.858298189771524,0.21687843152287728,1000
walker2d-medium-replay-v2,0,adm,66,2,5.030806139197027,6.957619685753778,0.22001925300206915,1000
walker2d-medium-replay-v2,0,adm,67,2,5.301620666225146,7.489003950890197,0.23682309890812803,1000
walker2d-medium-replay-v2,0,adm,68,5,4.78600014404192,6.501651308980713,0.2056002668859421,1000
walker2d-medium-replay-v2,0,adm,69,1,5.174183916579854,6.6620913235265204,0.21067382562389508,1000
walker2d-medium-replay-v2,0,adm,70,5,5.220918876746398,6.780393077053442,0.21441485554726436,1000
walker2d-medium-replay-v2,0,adm,71,2,5.642602999647709,7.45285885366163,0.2356800905732229,1000
walker2d-medium-replay-v2,0,adm,72,3,5.469278951763466,7.19274411599751,0.22745454033326484,1000
walker2d-medium-replay-v2,0,adm,73,4,5.523784333437265,7.250777812210374,0.22928972694397423,1000
walker2d-medium-replay-v2,0,adm,74,5,5.499385717300293,7.239306186058143,0.22892696227290418,1000
walker2d-medium-replay-v2,0,adm,75,4,5.483105409480908,6.811168639221106,0.21538806427448362,1000
walker2d-medium-replay-v2,0,adm,76,3,5.727164257160432,6.84620998760412,0.21649616900622148,1000
walker2d-medium-replay-v2,0,adm,77,4,5.739696035332124,7.21417126918995,0.2281321264118794,1000
walker2d-medium-replay-v2,0,adm,78,5,5.64414074299022,6.737972437605994,0.21307339714271714,1000
walker2d-medium-replay-v2,0,adm,79,1,5.98068148058351,7.0887931745769945,0.22416732293518918,1000
walker2d-medium-replay-v2,0,adm,80,5,5.818228663319193,6.8970969022333675,0.21810535453949112,1000
walker2d-medium-replay-v2,0,adm,81,5,5.99047482979567,7.0910539881559975,0.22423881613793603,1000
walker2d-medium-replay-v2,0,adm,82,4,5.958933567484554,6.992262763085542,0.22111476329732635,1000
walker2d-medium-replay-v2,0,adm,83,5,6.02339436516125,7.131894264415458,0.22553029907044,1000
walker2d-medium-replay-v2,0,adm,84,3,6.507590719337149,7.552484158085445,0.23883051931889193,1000
walker2d-medium-replay-v2,0,adm,85,3,6.523797672392295,7.356559122122383,0.23263482567595517,1000
walker2d-medium-replay-v2,0,adm,86,3,6.58156074168058,7.440378620912599,0.23528543096106325,1000
walker2d-medium-replay-v2,0,adm,87,3,6.58210673422881,7.470330871072064,0.23623260427657378,1000
walker2d-medium-replay-v2,0,adm,88,3,6.8592767680498365,8.065177912663966,0.255043319385007,1000
walker2d-medium-replay-v2,0,adm,89,1,7.159739618426675,8.205758699092781,0.25948887418873445,1000
walker2d-medium-replay-v2,0,adm,90,3,7.352474453938427,8.330359256972317,0.2634290897950042,1000
walker2d-medium-replay-v2,0,adm,91,3,7.29948985782487,7.947554980446327,0.2513237556762536,1000
walker2d-medium-replay-v2,0,adm,92,4,7.357045267886012,8.388187644086036,0.265257783961937,1000
walker2d-medium-replay-v2,0,adm,93,4,7.560794364211013,8.373665008376907,0.2647985378972396,1000
walker2d-medium-replay-v2,0,adm,94,5,7.44689578172555,8.43402892269858,0.26670741247463703,1000
walker2d-medium-replay-v2,0,adm,95,5,7.612092943408374,8.602926753676627,0.27204843085216474,1000
walker2d-medium-replay-v2,0,adm,96,2,7.706247331573481,8.409658299036646,0.265936745686932,1000
walker2d-medium-replay-v2,0,adm,97,1,8.116519623467646,8.642513705819885,0.27330028019613256,1000
walker2d-medium-replay-v2,0,adm,98,5,7.614117604217592,8.473073181196439,0.2679421003386932,1000
walker2d-medium-replay-v2,0,adm,99,5,7.67981145184374,8.433730948510336,0.2666979897034491,1000
walker2d-medium-replay-v2,0,adm,100,3,8.363348996475906,9.259462720469436,0.29280992106102427,1000
walker2d-medium-replay-v2,0,rnn,1,5,0.08381823828598253,0.2605273763296967,0.008238599020296802,1000
walker2d-medium-replay-v2,0,rnn,2,2,0.14836770261160684,0.37499795191276103,0.011858476459426203,1000
walker2d-medium-replay-v2,0,rnn,3,2,0.20920252493275798,0.609969047163839,0.019288914912404007,1000
walker2d-medium-replay-v2,0,rnn,4,5,0.28914720664227955,0.8907221998029506,0.028167109138529066,1000
walker2d-medium-replay-v2,0,rnn,5,3,0.29973567047390265,0.8124735560105091,0.025692669756495954,1000
walker2d-medium-replay-v2,0,rnn,6,4,0.4139789444977772,1.1043837709584405,0.03492368127154389,1000
walker2d-medium-replay-v2,0,rnn,7,1,0.5414521630341435,1.2816337593158198,0.04052881805602034,1000
walker2d-medium-replay-v2,0,rnn,8,2,0.6097529955523907,1.4807021483043514,0.04682391324946177,1000
walker2d-medium-replay-v2,0,rnn,9,2,0.7163896749524871,1.8308670970355445,0.05789710119692835,1000
walker2d-medium-replay-v2,0,rnn,10,1,0.8330854669968912,1.9390759842009324,0.06131896666207622,1000
walker2d-medium-replay-v2,0,rnn,11,2,0.8652684667351724,2.1967146008647584,0.06946621508080324,1000
walker2d-medium-replay-v2,0,rnn,12,3,0.9302619463049115,2.113867118195165,0.06684634764433083,1000
walker2d-medium-replay-v2,0,rnn,13,5,0.9633980605847134,2.2706106230402145,0.07180301248181076,1000
walker2d-medium-replay-v2,0,rnn,14,2,1.0174927837166585,2.2161849635220845,0.07008192200946962,1000
walker2d-medium-replay-v2,0,rnn,15,1,1.2484980286625489,2.8273955361500502,0.08941009740427101,1000
walker2d-medium-replay-v2,0,rnn,16,4,1.2671337885188045,2.805805179922024,0.08872735039252136,1000
walker2d-medium-replay-v2,0,rnn,17,3,1.3548763567984201,3.0208193489621697,0.09552669542627458,1000
walker2d-medium-replay-v2,0,rnn,18,5,1.3628988436375233,3.0625714777881066,0.0968470136687819,1000
walker2d-medium-replay-v2,0,rnn,19,5,1.5202402317421377,3.350561497930578,0.10595405773926168,1000
walker2d-medium-replay-v2,0,rnn,20,2,1.5623166107961086,3.399142500643568,0.10749032393514035,1000
walker2d-medium-replay-v2,0,rnn,21,3,1.4853284179351964,3.0473449303176747,0.0963655079597095,1000
walker2d-medium-replay-v2,0,rnn,22,2,1.5159871195013253,3.195629048332902,0.10105466349728275,1000
walker2d-medium-replay-v2,0,rnn,23,1,1.8048673696291893,3.8179390766417347,0.12073383449948048,1000
walker2d-medium-replay-v2,0,rnn,24,1,1.8576006282270632,3.5438007038625234,0.11206481797913437,1000
walker2d-medium-replay-v2,0,rnn,25,5,1.908694101875025,3.5755709489794243,0.11306948134304685,1000
walker2d-medium-replay-v2,0,rnn,26,2,2.055874280375399,3.734047051173166,0.11808093571942517,1000
walker2d-medium-replay-v2,0,rnn,27,3,2.0376547784664214,3.7206029021435723,0.11765579439806258,1000
walker2d-medium-replay-v2,0,rnn,28,5,2.148016848365675,4.1308220103254305,0.13062806161383944,1000
walker2d-medium-replay-v2,0,rnn,29,1,2.232388345095188,4.230289646959796,0.13377350446622543,1000
walker2d-medium-replay-v2,0,rnn,30,5,2.2648298226629633,4.242558631658407,0.1341614838284791,1000
walker2d-medium-replay-v2,0,rnn,31,5,2.2406299419526374,3.8329847125875594,0.12120961928382555,1000
walker2d-medium-replay-v2,0,rnn,32,5,2.4172936482434086,4.094927828914641,0.12949298793378572,1000
walker2d-medium-replay-v2,0,rnn,33,3,2.4816747843334475,4.265623735893205,0.13489086646699064,1000
walker2d-medium-replay-v2,0,rnn,34,4,2.6083139471988117,4.5938756002256165,0.14527110184186073,1000
walker2d-medium-replay-v2,0,rnn,35,1,2.770203411083275,5.019917690035782,0.15874373567084207,1000
walker2d-medium-replay-v2,0,rnn,36,2,2.8404117684240227,5.0521378825790055,0.15976262762169968,1000
walker2d-medium-replay-v2,0,rnn,37,2,2.8811994614500973,5.185936740292826,0.1639937190087443,1000
walker2d-medium-replay-v2,0,rnn,38,2,2.8846766143988263,4.926193358436389,0.15577991207053235,1000
walker2d-medium-replay-v2,0,rnn,39,3,2.980903564533155,5.006458939762069,0.1583181326175986,1000
walker2d-medium-replay-v2,0,rnn,40,2,3.105649953579778,5.404489486376766,0.17090496367384128,1000
walker2d-medium-replay-v2,0,rnn,41,4,3.1998328351989658,5.416075156957216,0.17127133474638753,1000
walker2d-medium-replay-v2,0,rnn,42,3,3.242982719066029,5.5059171107802305,0.17411238678159152,1000
walker2d-medium-replay-v2,0,rnn,43,5,3.455562503684081,5.895695328024291,0.186438256269703,1000
walker2d-medium-replay-v2,0,rnn,44,4,3.5205264153797247,5.689162342256127,0.17990710979987762,1000
walker2d-medium-replay-v2,0,rnn,45,2,3.6159580132433593,5.718559167552986,0.18083671903903892,1000
walker2d-medium-replay-v2,0,rnn,46,1,3.777546139615307,6.303747865370805,0.19934201049996206,1000
walker2d-medium-replay-v2,0,rnn,47,4,3.6929620275181434,6.134049196750337,0.19397566741257383,1000
walker2d-medium-replay-v2,0,rnn,48,4,3.6216081780473965,6.270248417867296,0.19828266495527874,1000
walker2d-medium-replay-v2,0,rnn,49,2,3.73769665384696,6.261576272733058,0.19800842764704138,1000
walker2d-medium-replay-v2,0,rnn,50,2,3.700397870951451,6.464009962582465,0.2044099429978037,1000
walker2d-medium-replay-v2,0,rnn,51,1,3.93549899886553,6.38612223369092,0.20194691674705387,1000
walker2d-medium-replay-v2,0,rnn,52,2,4.022024275754422,6.3226798559208115,0.1999406926077501,1000
walker2d-medium-replay-v2,0,rnn,53,3,4.277667715541797,6.63444552549852,0.20979958872888033,1000
walker2d-medium-replay-v2,0,rnn,54,2,4.284202557540775,6.2519419943007986,0.19770376501245962,1000
walker2d-medium-replay-v2,0,rnn,55,1,4.202939158802577,6.283599582578432,0.1987048658543113,1000
walker2d-medium-replay-v2,0,rnn,56,1,4.128453085825873,5.883396877100145,0.18604934510358195,1000
walker2d-medium-replay-v2,0,rnn,57,5,4.269846418318505,6.329657756266855,0.20016135319154182,1000
walker2d-medium-replay-v2,0,rnn,58,1,4.589964713742822,6.846954252195565,0.21651970471912926,1000
walker2d-medium-replay-v2,0,rnn,59,3,4.73039678584033,7.036453198325856,0.22251218755886198,1000
walker2d-medium-replay-v2,0,rnn,60,2,4.960992954239059,7.680934428971379,0.2428924735395436,1000
walker2d-medium-replay-v2,0,rnn,61,4,4.877683403289556,7.102953015591971,0.22461509642432112,1000
walker2d-medium-replay-v2,0,rnn,62,1,5.138210348779614,7.4135179405331275,0.234436021666054,1000
walker2d-medium-replay-v2,0,rnn,63,3,5.007060510134263,6.952199961245325,0.21984786626469566,1000
walker2d-medium-replay-v2,0,rnn,64,1,5.155963512890476,7.150222890631028,0.22610990112267074,1000
walker2d-medium-replay-v2,0,rnn,65,1,5.419310839068039,7.561027955798405,0.23910069792529884,1000
walker2d-medium-replay-v2,0,rnn,66,2,5.6326900668611035,8.16030293334265,0.25805143666315955,1000
walker2d-medium-replay-v2,0,rnn,67,2,5.692151944183425,7.898407338334835,0.2497695707692624,1000
walker2d-medium-replay-v2,0,rnn,68,5,5.832545840336885,7.92091109007037,0.250481201883095,1000
walker2d-medium-replay-v2,0,rnn,69,1,5.792211891185369,7.91447947665128,0.2502778164087547,1000
walker2d-medium-replay-v2,0,rnn,70,5,6.046971167273494,8.242919306543074,0.26066399577651794,1000
walker2d-medium-replay-v2,0,rnn,71,2,6.289664502482817,9.047982637917867,0.28612233365479034,1000
walker2d-medium-replay-v2,0,rnn,72,3,6.466580063707642,9.401463947242423,0.2973003941324315,1000
walker2d-medium-replay-v2,0,rnn,73,4,6.387570182265376,9.723604278544231,0.30748736586358094,1000
walker2d-medium-replay-v2,0,rnn,74,5,6.360945719305874,8.654624482100498,0.27368325656892734,1000
walker2d-medium-replay-v2,0,rnn,75,4,6.410008935821626,8.801897448234616,0.2783404366764539,1000
walker2d-medium-replay-v2,0,rnn,76,3,6.514289042663873,9.448281204393844,0.2987808857964344,1000
walker2d-medium-replay-v2,0,rnn,77,4,6.451717968535924,8.976701923166342,0.2838682395361945,1000
walker2d-medium-replay-v2,0,rnn,78,5,6.585250194305235,9.067030651893116,0.2867246847454354,1000
walker2d-medium-replay-v2,0,rnn,79,1,6.671602939108565,8.520281993365371,0.2694349740595422,1000
walker2d-medium-replay-v2,0,rnn,80,5,6.536128841021085,8.06043721456995,0.2548934053482439,1000
walker2d-medium-replay-v2,0,rnn,81,5,6.732128507448672,8.506432381490743,0.26899701087721084,1000
walker2d-medium-replay-v2,0,rnn,82,4,7.283426933670213,9.331230797778472,0.29507942693690026,1000
walker2d-medium-replay-v2,0,rnn,83,5,7.343235102347743,9.068415168841875,0.28676846701560726,1000
walker2d-medium-replay-v2,0,rnn,84,3,7.522022701112755,9.569297569140463,0.30260775926396466,1000
walker2d-medium-replay-v2,0,rnn,85,3,7.396374309264686,8.827595998657936,0.2791530961954776,1000
walker2d-medium-replay-v2,0,rnn,86,3,7.5078480260201905,8.776091635397496,0.2775243852220808,1000
walker2d-medium-replay-v2,0,rnn,87,3,7.755156298352208,9.508752680769103,0.30069316178462324,1000
walker2d-medium-replay-v2,0,rnn,88,3,7.9871967822701375,9.840234636367445,0.31117554161399885,1000
walker2d-medium-replay-v2,0,rnn,89,1,8.340605400218319,11.234917639719116,0.3552792906591542,1000
walker2d-medium-replay-v2,0,rnn,90,3,8.342593664471124,11.780116612168795,0.37251999596839797,1000
walker2d-medium-replay-v2,0,rnn,91,3,8.272956809266935,11.186364823140565,0.3537439157871081,1000
walker2d-medium-replay-v2,0,rnn,92,4,8.581611570411757,12.151100373869454,0.38425153258751016,1000
walker2d-medium-replay-v2,0,rnn,93,4,8.661396701525497,11.612816779233993,0.3672295107260017,1000
walker2d-medium-replay-v2,0,rnn,94,5,8.823324924687023,12.294066487231273,0.388772518051962,1000
walker2d-medium-replay-v2,0,rnn,95,5,9.246469532550208,13.17382466688169,0.4165929144305511,1000
walker2d-medium-replay-v2,0,rnn,96,2,9.355295700501808,13.68217359558608,0.4326683190386753,1000
walker2d-medium-replay-v2,0,rnn,97,1,9.725287741773089,14.425745631190281,0.45618213140784625,1000
walker2d-medium-replay-v2,0,rnn,98,5,9.737366871478175,14.770213989127104,0.46707517733723125,1000
walker2d-medium-replay-v2,0,rnn,99,5,9.953733346095193,14.591193666904397,0.46141405768042115,1000
walker2d-medium-replay-v2,0,rnn,100,3,10.090886407557068,14.438870072083162,0.4565971626702238,1000
walker2d-medium-replay-v2,0,ensemble,1,1,0.9220870228515412,1.7365727716792705,0.054915252811380405,1000
walker2d-medium-replay-v2,0,ensemble,2,1,1.3462790532205131,2.664057403827622,0.0842448921353026,1000
walker2d-medium-replay-v2,0,ensemble,3,1,1.9068598652462196,3.858519792031775,0.12201710939659624,1000
walker2d-medium-replay-v2,0,ensemble,4,1,2.3041760601972663,4.551937253431575,0.1439448948701488,1000
walker2d-medium-replay-v2,0,ensemble,5,1,2.495026602717182,4.734222778731649,0.14970926931443362,1000
walker2d-medium-replay-v2,0,ensemble,6,1,2.881557887218304,4.989854843812234,0.15779306500070406,1000
walker2d-medium-replay-v2,0,ensemble,7,1,3.2427860971731244,5.982223296744352,0.18917451089433499,1000
walker2d-medium-replay-v2,0,ensemble,8,1,3.6622323487194044,6.997944308240872,0.22129442953052575,1000
walker2d-medium-replay-v2,0,ensemble,9,1,4.065645824299372,7.687869357708438,0.2431117752417442,1000
walker2d-medium-replay-v2,0,ensemble,10,1,4.333691987456556,8.24327602341751,0.2606752761545483,1000
walker2d-medium-replay-v2,0,ensemble,11,1,4.567805051998107,8.232944544888223,0.26034856611705154,1000
walker2d-medium-replay-v2,0,ensemble,12,1,4.624804289245132,8.06659296282963,0.25508806720027594,1000
walker2d-medium-replay-v2,0,ensemble,13,1,4.887407883640774,8.850668036840917,0.2798826981046836,1000
walker2d-medium-replay-v2,0,ensemble,14,1,5.009480002887857,9.617596715762701,0.3041351123876517,1000
walker2d-medium-replay-v2,0,ensemble,15,1,5.169081847658567,10.255682514793198,0.3243131570631,1000
walker2d-medium-replay-v2,0,ensemble,16,1,5.416752640440996,10.563510046819552,0.334047518340217,1000
walker2d-medium-replay-v2,0,ensemble,17,1,5.735420361896627,10.488849451764123,0.3316865430218304,1000
walker2d-medium-replay-v2,0,ensemble,18,1,5.835408930456184,10.587017607887683,0.3347908926923249,1000
walker2d-medium-replay-v2,0,ensemble,19,1,6.038394285898745,11.13357109263141,0.3520744314412476,1000
walker2d-medium-replay-v2,0,ensemble,20,1,6.469675217875014,11.235936595534472,0.35531151287127016,1000
walker2d-medium-replay-v2,0,ensemble,21,1,6.941164659856571,13.531338174450902,0.42789848421249665,1000
walker2d-medium-replay-v2,0,ensemble,22,1,7.242129665367581,12.810303781400698,0.4050973746789394,1000
walker2d-medium-replay-v2,0,ensemble,23,1,7.566588939547247,15.655651865236157,0.4950751814880972,1000
walker2d-medium-replay-v2,0,ensemble,24,1,7.771882304519571,15.929219869880061,0.5037261613843198,1000
walker2d-medium-replay-v2,0,ensemble,25,1,7.854023060193103,15.87687771079447,0.5020709569807064,1000
walker2d-medium-replay-v2,0,ensemble,26,1,8.213041425637286,16.006624223177123,0.5061739019566306,1000
walker2d-medium-replay-v2,0,ensemble,27,1,8.67280091125662,17.525489980812342,0.5542046544982763,1000
walker2d-medium-replay-v2,0,ensemble,28,1,8.577883245765873,17.574728105543965,0.5557617007169503,1000
walker2d-medium-replay-v2,0,ensemble,29,1,8.991030144369958,20.094055317260977,0.6354298223196203,1000
walker2d-medium-replay-v2,0,ensemble,30,1,9.415041194080391,19.801107141860946,0.6261659876130742,1000
walker2d-medium-replay-v2,0,ensemble,31,1,9.577798768196152,19.12062806277036,0.6046473497128732,1000
walker2d-medium-replay-v2,0,ensemble,32,1,10.093907930136368,20.839113276790428,0.6589906237291264,1000
walker2d-medium-replay-v2,0,ensemble,33,1,9.735802439652932,19.805558021048164,0.6263067367712927,1000
walker2d-medium-replay-v2,0,ensemble,34,1,9.729767509286766,18.983402746467394,0.600307904191329,1000
walker2d-medium-replay-v2,0,ensemble,35,1,9.87049635780808,18.53384210587895,0.5860915484850907,1000
walker2d-medium-replay-v2,0,ensemble,36,1,9.949268890229646,17.57651666134782,0.5558182598175753,1000
walker2d-medium-replay-v2,0,ensemble,37,1,11.177817815883106,42.60774107611751,1.3473750775524505,1000
walker2d-medium-replay-v2,0,ensemble,38,1,10.853737376844427,44.12567741565147,1.3953764393131103,1000
walker2d-medium-replay-v2,0,ensemble,39,1,11.094225356147975,39.13401685885955,1.237526272654243,1000
walker2d-medium-replay-v2,0,ensemble,40,1,11.452585532120484,40.217609133415564,1.2717924690798381,1000
walker2d-medium-replay-v2,0,ensemble,41,1,12.25010031281207,34.66377255979868,1.0961647358300906,1000
walker2d-medium-replay-v2,0,ensemble,42,1,12.378771625268149,29.203640576958687,0.9235002019210325,1000
walker2d-medium-replay-v2,0,ensemble,43,1,13.271825152968374,39.75659214956113,1.2572138319898274,1000
walker2d-medium-replay-v2,0,ensemble,44,1,13.950417858523663,52.40512348779528,1.6571955128382023,1000
walker2d-medium-replay-v2,0,ensemble,45,1,14.553708364787118,54.792081883405935,1.7326777649401117,1000
walker2d-medium-replay-v2,0,ensemble,46,1,16.025967074771174,80.21539417817762,2.536633490112518,1000
walker2d-medium-replay-v2,0,ensemble,47,1,16.53239248733538,88.85648208889323,2.809888682708588,1000
walker2d-medium-replay-v2,0,ensemble,48,1,16.304705496865296,87.8516378248561,2.7781127170274584,1000
walker2d-medium-replay-v2,0,ensemble,49,1,16.326364373434846,85.41752615898004,2.7011393475939074,1000
walker2d-medium-replay-v2,0,ensemble,50,1,17.8239720308453,109.52842664720096,3.463592967398346,1000
walker2d-medium-replay-v2,0,ensemble,51,1,16.961188583958535,98.6276958130672,3.118881591435448,1000
walker2d-medium-replay-v2,0,ensemble,52,1,18.581084405826005,120.77684565044557,3.819299208660085,1000
walker2d-medium-replay-v2,0,ensemble,53,1,22.390314230343364,196.60547775308044,6.217211101652976,1000
walker2d-medium-replay-v2,0,ensemble,54,1,24.099906432136216,240.05354152588922,7.591159516116218,1000
walker2d-medium-replay-v2,0,ensemble,55,1,23.05105789767945,211.56122418669105,6.690153330034473,1000
walker2d-medium-replay-v2,0,ensemble,56,1,26.088971819322285,267.6620322417545,8.464216650333688,1000
walker2d-medium-replay-v2,0,ensemble,57,1,28.287784661878504,299.1424106416995,9.45971362381162,1000
walker2d-medium-replay-v2,0,ensemble,58,1,29.747751309240265,327.58742237501076,10.359223875286396,1000
walker2d-medium-replay-v2,0,ensemble,59,1,38.882210496006174,539.5618146377744,17.06244272708946,1000
walker2d-medium-replay-v2,0,ensemble,60,1,42.570223198136794,611.1413804797885,19.32598734695699,1000
walker2d-medium-replay-v2,0,ensemble,61,1,47.08066516809906,738.6578844359245,23.358413264589608,1000
walker2d-medium-replay-v2,0,ensemble,62,1,48.942699911085754,721.9327650632803,22.829518551031985,1000
walker2d-medium-replay-v2,0,ensemble,63,1,46.81692828887176,665.9436662079355,21.058987785799825,1000
walker2d-medium-replay-v2,0,ensemble,64,1,60.10225301354974,936.143239222109,29.60344852109738,1000
walker2d-medium-replay-v2,0,ensemble,65,1,63.31636725184618,1083.2072946874196,34.25402229321453,1000
walker2d-medium-replay-v2,0,ensemble,66,1,65.78746395349278,1110.5301366325664,35.11804642016903,1000
