task,seed,model,repeat,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows,n_samples,rollout_repeats,repeat_mean_std,repeat_mean_sem
walker2d-medium-replay-v2,2,adm,-1,1,,0.2932168119292045,0.7582069573602793,0.001198830461522325,20000,400000,20,0.046733066870911916,0.010449831432040244
walker2d-medium-replay-v2,2,adm,-1,2,,0.3501772142255765,0.8838660726576549,0.0013975149680730318,20000,400000,20,0.07161260604383354,0.01601306551599241
walker2d-medium-replay-v2,2,adm,-1,3,,0.41211789703005597,1.032521792189419,0.0016325602985388086,20000,400000,20,0.10931643417732477,0.024443897787837947
walker2d-medium-replay-v2,2,adm,-1,4,,0.5100619183869611,1.2659753166602234,0.002001682731099607,20000,400000,20,0.11548455685738193,0.025823131948454547
walker2d-medium-replay-v2,2,adm,-1,5,,0.548766058931268,1.3436018125396325,0.002124420997977911,20000,400000,20,0.09427723578641899,0.02108103079492087
walker2d-medium-replay-v2,2,adm,-1,6,,0.6457916409512342,1.5592285222105116,0.002465356761441828,20000,400000,20,0.10061431981752002,0.0224980458621879
walker2d-medium-replay-v2,2,adm,-1,7,,0.7440711475769365,1.781302849670973,0.002816487103754395,20000,400000,20,0.10996464393707818,0.02458884189648669
walker2d-medium-replay-v2,2,adm,-1,8,,0.7707402468720617,1.8626818212130334,0.002945158555611863,20000,400000,20,0.10888840060360062,0.02434818657108801
walker2d-medium-replay-v2,2,adm,-1,9,,0.8509473808192705,2.013648324638779,0.003183857556220347,20000,400000,20,0.10293992306502639,0.02301806655719975
walker2d-medium-replay-v2,2,adm,-1,10,,0.8970056170702484,2.1236838508759233,0.003357838999442644,20000,400000,20,0.0870137649715489,0.019456869345457338
walker2d-medium-replay-v2,2,adm,-1,11,,0.9980238090705302,2.3219712809604007,0.003671358954666815,20000,400000,20,0.09641758187274006,0.021559626729359824
walker2d-medium-replay-v2,2,adm,-1,12,,1.0830396248880532,2.4530925076936216,0.0038786798177029838,20000,400000,20,0.1046791914959936,0.023406978801475957
walker2d-medium-replay-v2,2,adm,-1,13,,1.09746296586614,2.4953262398541405,0.0039454572115613555,20000,400000,20,0.10742249607312968,0.024020400353222216
walker2d-medium-replay-v2,2,adm,-1,14,,1.1966171748097725,2.662755054431258,0.004210185411564202,20000,400000,20,0.12231589651286172,0.027350665933158828
walker2d-medium-replay-v2,2,adm,-1,15,,1.2329745353397792,2.6986259220760895,0.004266902233266256,20000,400000,20,0.12306945108437023,0.027519165857823703
walker2d-medium-replay-v2,2,adm,-1,16,,1.2713963878577503,2.783404057387697,0.004400948234949569,20000,400000,20,0.12074708834830848,0.026999869763199055
walker2d-medium-replay-v2,2,adm,-1,17,,1.3599722415675057,2.903141043173347,0.0045902690325724995,20000,400000,20,0.1080362942192431,0.02415764979113951
walker2d-medium-replay-v2,2,adm,-1,18,,1.4212243875945525,2.985943167983999,0.004721190687324099,20000,400000,20,0.09296639701326644,0.020787918334489716
walker2d-medium-replay-v2,2,adm,-1,19,,1.4855946845916228,3.0683019033072307,0.004851411281740286,20000,400000,20,0.12344921819410423,0.027604084365122086
walker2d-medium-replay-v2,2,adm,-1,20,,1.524350577216535,3.1236474848967384,0.00493892032986505,20000,400000,20,0.11033530016213132,0.02467172314803692
walker2d-medium-replay-v2,2,adm,-1,21,,1.607615994013347,3.234857032345032,0.005114758063611637,20000,400000,20,0.0871536519766695,0.01948814903071919
walker2d-medium-replay-v2,2,adm,-1,22,,1.6722344926864283,3.305548340889954,0.005226530836501476,20000,400000,20,0.12146013587880161,0.027159312038136155
