task,seed,model,repeat,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows,n_samples,rollout_repeats,repeat_mean_std,repeat_mean_sem
walker2d-medium-replay-v2,1,adm,-1,84,,6.399095554579661,7.531136528173351,0.011907772399360318,20000,400000,20,0.17634350706177587,0.039431606918084505
walker2d-medium-replay-v2,1,adm,-1,85,,6.4928639827982035,7.6062715322392265,0.012026571271787407,20000,400000,20,0.20926663836693693,0.04679344288113365
walker2d-medium-replay-v2,1,adm,-1,86,,6.549854695155239,7.6181887163807245,0.012045413994378792,20000,400000,20,0.15692677685293357,0.03508989405331
walker2d-medium-replay-v2,1,adm,-1,87,,6.664247358733016,7.705466742104534,0.012183412669863794,20000,400000,20,0.20804490336250187,0.04652025462909287
walker2d-medium-replay-v2,1,adm,-1,88,,6.694077984902425,7.69499624424339,0.012166857359125226,20000,400000,20,0.16975247239784272,0.0379578067630233
walker2d-medium-replay-v2,1,adm,-1,89,,6.9118268180362366,7.9186327425201775,0.012520457710374711,20000,400000,20,0.19659634284627558,0.043960278673212665
walker2d-medium-replay-v2,1,adm,-1,90,,6.844838914205109,7.764379751999249,0.01227656231740546,20000,400000,20,0.19519427454927313,0.043646766671093185
walker2d-medium-replay-v2,1,adm,-1,91,,7.030161212875356,7.948754999601736,0.01256808518069614,20000,400000,20,0.22891723542007306,0.051187449962060594
walker2d-medium-replay-v2,1,adm,-1,92,,7.180075509157117,8.096171278511505,0.012801170783466898,20000,400000,20,0.2086594437905827,0.04665767004630393
walker2d-medium-replay-v2,1,adm,-1,93,,7.270395760264044,8.160317118812168,0.012902594262354655,20000,400000,20,0.2266539056083003,0.05068135403059802
walker2d-medium-replay-v2,1,adm,-1,94,,7.315596309752209,8.156312109122107,0.012896261786018836,20000,400000,20,0.249999534264893,0.05590159529595886
walker2d-medium-replay-v2,1,adm,-1,95,,7.386417993181562,8.176317363672736,0.012927892870794554,20000,400000,20,0.23678437667886953,0.05294659622638682
walker2d-medium-replay-v2,1,adm,-1,96,,7.48987721125308,8.257663741446146,0.013056512787378792,20000,400000,20,0.24113492038335635,0.05391940737261844
walker2d-medium-replay-v2,1,adm,-1,97,,7.550568206191205,8.271014446411352,0.013077622105408275,20000,400000,20,0.24445248759808086,0.054661237953823306
walker2d-medium-replay-v2,1,adm,-1,98,,7.73280878889563,8.422326671168484,0.013316867739438203,20000,400000,20,0.24590006470863746,0.05498492603601103
walker2d-medium-replay-v2,1,adm,-1,99,,7.782707190920852,8.422473189727922,0.01331709940562186,20000,400000,20,0.21899538192850923,0.04896885607506756
walker2d-medium-replay-v2,1,adm,-1,100,,7.943889935013079,8.566311135933367,0.013544527167606847,20000,400000,20,0.3061956254595144,0.06846742329405395
walker2d-medium-replay-v2,1,ensemble,-1,1,,0.7687361093086723,1.6676613166382888,0.002636804063166123,20000,400000,20,0.00920229134606493,0.0020576948998559225
walker2d-medium-replay-v2,1,ensemble,-1,2,,1.1437032913300926,2.4236002531379794,0.0038320484688383304,20000,400000,20,0.01388468409747611,0.0031047097488066896
walker2d-medium-replay-v2,1,ensemble,-1,3,,1.4564850724887082,3.0463730096744692,0.004816738656516741,20000,400000,20,0.014370472604394674,0.003213335361222493
walker2d-medium-replay-v2,1,ensemble,-1,4,,1.728364244066324,3.603058863148997,0.005696936275603875,20000,400000,20,0.022980011205371804,0.0051384867178918235
walker2d-medium-replay-v2,1,ensemble,-1,5,,2.027826554065557,4.203908411662143,0.006646962827796564,20000,400000,20,0.024357608442373085,0.005446526824646899
walker2d-medium-replay-v2,1,ensemble,-1,6,,2.326734251152246,4.8204748862129305,0.00762184002203693,20000,400000,20,0.02843561122903366,0.0063583959689875605
walker2d-medium-replay-v2,1,ensemble,-1,7,,2.624581342650388,5.4260861040816355,0.008579395434543715,20000,400000,20,0.028328466763137838,0.006334437738071964
walker2d-medium-replay-v2,1,ensemble,-1,8,,2.9321915006713475,6.0717919305242445,0.009600345989543726,20000,400000,20,0.03343469805018055,0.007476225764738339
walker2d-medium-replay-v2,1,ensemble,-1,9,,3.2336953993308946,6.748312741108347,0.010670019312518281,20000,400000,20,0.04150606766995739,0.009281038878873103
walker2d-medium-replay-v2,1,ensemble,-1,10,,3.519544542153235,7.379461818381293,0.011667953626166343,20000,400000,20,0.03993357398568253,0.008929418601650335
walker2d-medium-replay-v2,1,ensemble,-1,11,,3.7657980131442335,7.788448461775849,0.012314618289023272,20000,400000,20,0.03713622579033443,0.008303912529496863
walker2d-medium-replay-v2,1,ensemble,-1,12,,3.9832146440007423,8.229612184230861,0.013012159381021375,20000,400000,20,0.058872022754425164,0.013164184485180907
walker2d-medium-replay-v2,1,ensemble,-1,13,,4.197677875308508,8.692682489395608,0.013744337821576292,20000,400000,20,0.06302600529368836,0.014093043218694876
walker2d-medium-replay-v2,1,ensemble,-1,14,,4.411957996570039,9.085727674047824,0.01436579682500752,20000,400000,20,0.06351681182670203,0.014202790895856833
walker2d-medium-replay-v2,1,ensemble,-1,15,,4.610531960502276,9.520068754740999,0.01505255037319223,20000,400000,20,0.06392530304235822,0.014294132308498709
walker2d-medium-replay-v2,1,ensemble,-1,16,,4.826604223769755,10.082458802593768,0.01594176711550515,20000,400000,20,0.05898580241278602,0.013189626390236063
walker2d-medium-replay-v2,1,ensemble,-1,17,,5.033875228143214,10.427871329158664,0.016487912273654395,20000,400000,20,0.05320055620309562,0.01189600601109199
walker2d-medium-replay-v2,1,ensemble,-1,18,,5.256352308060101,10.910529573546157,0.01725106196551572,20000,400000,20,0.07328112583254225,0.01638615788292803
walker2d-medium-replay-v2,1,ensemble,-1,19,,5.4770634056787335,11.305322675446668,0.017875284668780005,20000,400000,20,0.06216842798440385,0.013901283102742723
walker2d-medium-replay-v2,1,ensemble,-1,20,,5.699388400580954,11.928697490297436,0.018860926794237096,20000,400000,20,0.06756094089179777,0.015107085645790509
walker2d-medium-replay-v2,1,ensemble,-1,21,,5.930068989670612,12.72556334281495,0.02012088233602068,20000,400000,20,0.07683491362694717,0.017180808991517877
walker2d-medium-replay-v2,1,ensemble,-1,22,,6.1482365939189805,13.485115396284,0.021321839581230774,20000,400000,20,0.08773713924935372,0.01961862075129198
walker2d-medium-replay-v2,1,ensemble,-1,23,,6.369857739816388,13.973235712147918,0.022093625566396175,20000,400000,20,0.08406622188809705,0.018797778675336572
walker2d-medium-replay-v2,1,ensemble,-1,24,,6.61093767815405,15.049647496155558,0.02379558203525085,20000,400000,20,0.08576475983919041,0.01917758330743737
walker2d-medium-replay-v2,1,ensemble,-1,25,,6.841721136275901,16.216227893500513,0.025640107599908,20000,400000,20,0.09407753549194946,0.02103637645156481
walker2d-medium-replay-v2,1,ensemble,-1,26,,7.0763374160830965,17.838150672663396,0.0282045926854405,20000,400000,20,0.13088515628149036,0.029266810669109602
walker2d-medium-replay-v2,1,ensemble,-1,27,,7.34045360441786,20.123846028272673,0.03181859436593742,20000,400000,20,0.17159324966604578,0.038369417073337145
walker2d-medium-replay-v2,1,ensemble,-1,28,,7.627415925446491,23.112159438469494,0.03654353273526091,20000,400000,20,0.19291738801703764,0.04313763936477995
walker2d-medium-replay-v2,1,ensemble,-1,29,,7.937932916269675,27.586879536226203,0.043618686435582164,20000,400000,20,0.22015821616389067,0.04922887371475525
walker2d-medium-replay-v2,1,ensemble,-1,30,,8.244076975723448,32.50848427412867,0.05140042679300608,20000,400000,20,0.23003190509034097,0.051436697677578226
walker2d-medium-replay-v2,1,ensemble,-1,31,,8.575997132457317,33.95355803020445,0.0536852890210731,20000,400000,20,0.24369155091237626,0.05449108733824242
walker2d-medium-replay-v2,1,ensemble,-1,32,,8.961908796497024,41.479857271421395,0.06558541299819438,20000,400000,20,0.2794119101618247,0.06247840248449043
walker2d-medium-replay-v2,1,ensemble,-1,33,,9.446399307745974,57.19631399579913,0.09043531299644579,20000,400000,20,0.3772535696067263,0.08435646263950886
walker2d-medium-replay-v2,1,ensemble,-1,34,,9.909878884115486,72.97347995611057,0.11538120272497672,20000,400000,20,0.4846006517735894,0.10835999993064499
walker2d-medium-replay-v2,1,ensemble,-1,35,,10.415131047339742,96.7595477533137,0.1529902781341497,20000,400000,20,0.6279251847363063,0.14040833978544942
walker2d-medium-replay-v2,1,ensemble,-1,36,,10.940292751360841,119.8703722014897,0.18953170006441977,20000,400000,20,0.8785979946332353,0.19646048408949093
walker2d-medium-replay-v2,1,ensemble,-1,37,,11.488819926718095,124.77260695916279,0.19728281379396506,20000,400000,20,0.9400291108977203,0.2101968992795991
