task,seed,model,repeat,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows,n_samples,rollout_repeats,repeat_mean_std,repeat_mean_sem
hopper-medium-replay-v2,1,adm,-1,17,,0.019244194493181568,0.1458441857671103,0.00023059990525838998,20000,400000,20,0.0036349484910640894,0.000812799192072959
hopper-medium-replay-v2,1,adm,-1,18,,0.01986333145811365,0.1497734725843463,0.00023681265321965977,20000,400000,20,0.0031535039321390576,0.0007051449159575816
hopper-medium-replay-v2,1,adm,-1,19,,0.02055287000344254,0.1464530744358819,0.00023156264277578303,20000,400000,20,0.0027074232189925477,0.0006053982361528636
hopper-medium-replay-v2,1,adm,-1,20,,0.020903597133608464,0.14564930439330537,0.00023029177075100686,20000,400000,20,0.0026514076162767707,0.0005928727666055537
hopper-medium-replay-v2,1,adm,-1,21,,0.021783951445216467,0.14560753956881453,0.00023022573476527274,20000,400000,20,0.0025281079183444655,0.0005653021159873712
hopper-medium-replay-v2,1,adm,-1,22,,0.02211791121063953,0.14172189076720831,0.00022408198456498306,20000,400000,20,0.002632338897037197,0.0005886088713591991
hopper-medium-replay-v2,1,adm,-1,23,,0.023180734127564506,0.1496384600246124,0.0002365991796189154,20000,400000,20,0.0024854108527940025,0.0005557547618863112
hopper-medium-replay-v2,1,adm,-1,24,,0.024291897426876985,0.15326676887471208,0.00024233603962934612,20000,400000,20,0.0030876424269944153,0.0006904178356971944
hopper-medium-replay-v2,1,adm,-1,25,,0.024958305954408906,0.1558734195884019,0.0002464575162892278,20000,400000,20,0.0033491739468650135,0.0007488980613661438
hopper-medium-replay-v2,1,adm,-1,26,,0.027023007832242242,0.16658798177692316,0.0002633987266128506,20000,400000,20,0.002771921371005088,0.0006198204613851791
hopper-medium-replay-v2,1,adm,-1,27,,0.028129930797630723,0.1690929109234687,0.0002673593673530634,20000,400000,20,0.0026990802275715254,0.0006035326865575533
hopper-medium-replay-v2,1,adm,-1,28,,0.03042306834366809,0.18705625967545467,0.00029576191558317277,20000,400000,20,0.004061549145102251,0.0009081899982404789
hopper-medium-replay-v2,1,adm,-1,29,,0.030728579137775738,0.1874582020985766,0.000296397442355829,20000,400000,20,0.003451493155424933,0.0007717773319405397
hopper-medium-replay-v2,1,adm,-1,30,,0.03190385566680419,0.19147636508871899,0.00030275071588515027,20000,400000,20,0.0036705602367664444,0.0008207622204917492
hopper-medium-replay-v2,1,adm,-1,31,,0.03287464018346985,0.19241758262570072,0.0003042389114804283,20000,400000,20,0.002943384980764979,0.0006581608900942404
