task,seed,model,repeat,rollout_length,backtrack_k,error_mean,error_std,error_sem,n_windows,n_samples,rollout_repeats,repeat_mean_std,repeat_mean_sem
hopper-medium-replay-v2,1,adm,0,19,2,0.020975703320722357,0.14879676878901005,0.0010521520422935582,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,20,5,0.019860372967182894,0.12606672450267803,0.0008914263577781992,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,21,3,0.022452233885986835,0.15093337970428483,0.0010672601629630382,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,22,1,0.02351219133472745,0.1483126888313978,0.0010487290800869171,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,23,2,0.024038237415115384,0.15039631361743114,0.0010634625322434425,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,24,4,0.022590972254739616,0.13717324524840252,0.0009699613191251077,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,25,1,0.02551328268720393,0.15931747020700202,0.0011265446354485687,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,26,5,0.026157151214229107,0.1548523702801651,0.0010949716110791494,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,27,3,0.025866486015810295,0.1477559657170405,0.0010447924531928638,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,28,1,0.029767046331153246,0.1870074843026416,0.001322342602830347,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,29,3,0.029119603911135012,0.17252512668287687,0.001219936870025304,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,30,2,0.03328642900082283,0.1979311161182909,0.0013995843441506545,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,31,4,0.030902145253856622,0.17348397853610956,0.0012267169765010453,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,32,2,0.035980571454648225,0.20765208242432778,0.0014683219560975007,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,33,1,0.04028834070078742,0.23640508397719678,0.0016716363798725106,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,34,1,0.04368004541406809,0.26673367715199625,0.0018860919188499982,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,35,4,0.03561775314054136,0.1987569938728,0.0014054241817570996,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,36,2,0.05199253948698579,0.3010806406879769,0.002128961627144588,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,37,2,0.040950133711496486,0.24531696530625635,0.0017346528970815886,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,38,3,0.045092352978003666,0.2805237261823472,0.0019836022906725595,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,39,1,0.04812021443400826,0.3089247820837622,0.002184428082880047,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,40,5,0.045794947363389744,0.3009236814752792,0.0021278517579079058,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,41,2,0.05060721688976471,0.2812327603968592,0.0019886159196843066,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,42,3,0.05113040141054007,0.2717125925422373,0.001921298167203933,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,43,4,0.05115042522357,0.26647951649080664,0.001884294731579618,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,44,1,0.05833998235097189,0.31357107490267355,0.002217282334476353,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,45,5,0.05264028314243619,0.2734541478340098,0.0019336128227701696,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,46,1,0.056279656647429885,0.29674161873934185,0.002098280108708617,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,47,1,0.056172015613472875,0.2872565165918299,0.002031210308221089,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,48,5,0.05994814456563631,0.2928925368056239,0.002071062989341871,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,49,1,0.06540901604667938,0.3486592922279791,0.002465393498581061,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,50,5,0.06717392260857231,0.40520301263682906,0.002865217979927201,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,51,1,0.07055160464106691,0.4036679573898963,0.00285436350018118,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,52,5,0.07050012584890387,0.372231762567545,0.0026320760348453195,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,53,3,0.07150752891473107,0.383982306889858,0.0027151649305747257,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,54,5,0.07783878461471097,0.4056293737581898,0.002868232808328686,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,55,4,0.08288120378984766,0.445486997349007,0.0031500687675591636,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,56,2,0.08914871632475097,0.47753099195532617,0.003376654026383498,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,57,3,0.08841530117937575,0.44625069611135865,0.00315546893329559,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,58,5,0.08717191457704712,0.4748752922780279,0.0033578753938773723,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,59,1,0.09855391130837035,0.5594026538956317,0.003955574099833524,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,60,2,0.10135471441190506,0.5601717762440435,0.003961012616114765,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,61,3,0.09941777879706544,0.5506868883118533,0.003893944330358304,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,62,1,0.10451436641475426,0.5528099411906072,0.003908956581232149,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,63,3,0.10905344552468721,0.5679574943868496,0.004016065957066619,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,64,2,0.11168251585401734,0.5640611430412712,0.00398851459248318,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,65,4,0.11668929198212975,0.6290025841072592,0.004447719926061047,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,66,1,0.1268091386929353,0.6714632214180299,0.004747961971820532,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,67,2,0.12658302257590062,0.639201118685221,0.0045198344556434695,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,68,5,0.129612546025169,0.6719019341397582,0.0047510641392258,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,69,3,0.12791611488459403,0.6388370650915886,0.004517260207995741,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,70,2,0.13061216292436348,0.6571815751028555,0.004646975482260855,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,71,3,0.13358797123318944,0.6787072491183099,0.004799184982920243,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,72,3,0.1429884884207924,0.706170879260432,0.004993382174015181,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,73,2,0.14433966952746108,0.7217870740786563,0.0051038053465381475,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,74,1,0.1464106785963149,0.7128627004285881,0.00504070049528009,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,75,3,0.1542125882437802,0.7439266648728657,0.005260355894370955,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,76,3,0.15696395595829424,0.7245786289692457,0.00512354462047005,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,77,2,0.15856992754907837,0.7306187233348885,0.005166254537319577,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,78,1,0.16558934728041336,0.7615443416422125,0.0053849316814945335,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,79,5,0.171304107709403,0.8037420575211224,0.005683314591980138,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,80,3,0.1723970108248458,0.7760478756626517,0.005487487154064757,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,81,3,0.18110382481799328,0.8103821319348611,0.005730267008435517,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,82,3,0.17747194130605873,0.8049102234434024,0.005691574772432089,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,83,3,0.1864423615511619,0.8135485174622004,0.005752656735217842,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,84,4,0.18934956994702454,0.8217737921697363,0.005810818210446051,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,85,2,0.19066537383243795,0.7955483312474363,0.005625376197867039,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,86,1,0.19659060837242645,0.8302957963630855,0.0058710778799902245,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,87,4,0.19836861352005167,0.8416695800227273,0.0059515026755250396,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,88,2,0.20623255338202176,0.8463484538414429,0.005984587309580339,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,89,1,0.21382331963024817,0.864278675868983,0.00611137312541888,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,90,3,0.21334378463675807,0.8438198851370613,0.005966707628804697,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,91,2,0.2257131071536757,0.8998049520938817,0.006362581833708202,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,92,1,0.2361261759563637,0.9580128672783238,0.0067741739491647066,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,93,5,0.23104697044603503,0.9473768332913772,0.006698965831593701,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,94,5,0.24555847016814925,0.9925316121359559,0.007018258334833506,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,95,3,0.25797384382839045,1.0192859533302634,0.0072074400956802405,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,96,1,0.267745126043897,1.0782762826724512,0.007624564714703128,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,97,5,0.2667085652187555,1.068831284838152,0.007557778494533876,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,98,1,0.2696903958359189,1.0878152104106031,0.0076920151195920845,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,99,5,0.2676228454002104,1.090238232101518,0.007709148470278165,20000,20000,20,,
hopper-medium-replay-v2,1,adm,0,100,2,0.2792571715256794,1.0973003524822693,0.007759085202386015,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,1,1,0.0021804278279406813,0.014540819815424386,0.00010281912295498305,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,2,3,0.0021784184153731795,0.01566852104477181,0.00011079317481922275,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,3,4,0.003441262409265425,0.02973890775443651,0.00021028583338243259,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,4,2,0.0056439820527240826,0.04463631679192076,0.0003156264229075813,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,5,3,0.007929654582037768,0.08394127789576131,0.0005935544682155727,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,6,5,0.007308840368571099,0.05848345558547416,0.00041354048031711047,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,7,3,0.012365151959170841,0.12210910065567057,0.0008634417311821535,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,8,3,0.013056689822056941,0.13285426083775506,0.0009394214874790298,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,9,5,0.012534354770814337,0.1094538657023095,0.0007739557066518472,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,10,1,0.015116885720035498,0.14359477115751837,0.001015368364284117,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,11,2,0.014424399369529141,0.13163063181009022,0.0009307691236478446,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,12,1,0.01587035573690851,0.1247699736110324,0.0008822569442882759,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,13,2,0.016343372600997202,0.13803316638052746,0.0009760418797632193,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,14,2,0.018120241154070918,0.13632106073828365,0.0009639354646658358,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,15,3,0.018016772151720515,0.13444826988282219,0.0009506928335294263,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,16,2,0.02109753226088812,0.1491918102832787,0.0010549454074880325,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,17,1,0.025394855316268172,0.1793184131495457,0.0012679726592965473,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,18,2,0.025546324554003234,0.18195601582572732,0.0012866233266805853,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,19,5,0.021945629109671523,0.14620350961647227,0.0010338149308308014,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,20,1,0.023447379104140745,0.17413187403992578,0.0012312982895435324,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,21,1,0.02469392028607084,0.16671764160365857,0.0011788717492137544,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,22,1,0.025799820505401222,0.15429084636254012,0.0010910010373796387,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,23,2,0.025728181103915143,0.15947682559134374,0.001127671448177435,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,24,4,0.024070597581994,0.13946066395320042,0.0009861358119008631,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,25,5,0.024019347693076672,0.13782599023342257,0.0009745769231780397,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,26,3,0.03230523425550772,0.20279790684853669,0.0014339977514303808,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,27,2,0.028905940894420553,0.17054594848188281,0.001205941966754309,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,28,4,0.0317633778014887,0.19265436697338648,0.001362272093120832,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,29,2,0.034376383450469436,0.20579171354729753,0.0014551671616129358,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,30,5,0.03058704523200238,0.16714683684790763,0.0011819066178903697,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,31,1,0.03235384343100752,0.18619020894889168,0.001316563593383015,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,32,5,0.032642613976634136,0.16983057842678245,0.0012008835365841166,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,33,2,0.03546420745152542,0.20209409242822698,0.001429021031937402,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,34,4,0.03534721474500513,0.20027583115122852,0.0014161639831480567,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,35,2,0.040863608409634815,0.22023419785560708,0.0015572909475287957,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,36,4,0.040586873250365835,0.24058307435960724,0.001701179233183857,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,37,5,0.04128053486720919,0.24453198899816572,0.001729102276376372,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,38,5,0.04546209079272413,0.2642071072201855,0.0018682263715307438,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,39,3,0.04558939061681634,0.26835153203136053,0.0018975318804117405,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,40,5,0.05469425857795121,0.31860569574325837,0.0022528824798471593,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,41,3,0.05266944458261985,0.2944053154723283,0.0020817599498784813,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,42,3,0.052954295455316595,0.28746930582299457,0.0020327149553042894,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,43,2,0.05320449080665157,0.2791224041396553,0.001973693447482423,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,44,2,0.05744246792024377,0.2924032064694302,0.0020676029013522424,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,45,3,0.05884754343039247,0.30041782635606507,0.002124274822056963,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,46,4,0.058684837507634494,0.30498386096489055,0.002156561562407293,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,47,5,0.06070898273131005,0.3283955421885309,0.0023221071479294316,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,48,5,0.06641348719031753,0.36471835141322645,0.0025789481950747066,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,49,1,0.07020144016042479,0.37337727286063616,0.002640176015806957,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,50,5,0.0690771917918069,0.36164306924486156,0.0025572026663215775,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,51,5,0.06861661971764643,0.36390272419357805,0.0025731808396953692,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,52,2,0.07466775620873174,0.38816351415907785,0.002744730530710844,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,53,5,0.07660240473563731,0.37993730748486965,0.0026865624654830974,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,54,3,0.07822531070319748,0.4052128820745899,0.002865287767390873,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,55,5,0.08238247723435846,0.41236427744743986,0.002915855769021756,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,56,3,0.09268281412422832,0.4863772731581939,0.0034392066806518064,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,57,4,0.09348510245124252,0.4906434064613208,0.0034693727985326745,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,58,4,0.09333871042404976,0.4955588149315264,0.0035041299851485165,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,59,4,0.09900701308043738,0.5301914176556161,0.003749019467511951,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,60,5,0.09887178593570412,0.5372203215315506,0.003798721323461769,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,61,1,0.10512656379606392,0.571215769915383,0.00403910544427862,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,62,2,0.10773405118119052,0.585175924847244,0.004137818646465958,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,63,4,0.11196690608115024,0.5971921429503163,0.004222786139514947,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,64,1,0.11823849551426599,0.6375748415384163,0.004508334939657526,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,65,5,0.1169584530195204,0.6174226716252942,0.004365837579645605,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,66,4,0.12365234757124963,0.6481743577074094,0.004583284837261441,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,67,5,0.12689606334661974,0.6515520480857769,0.004607168714974364,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,68,3,0.130582604472627,0.6879725277311854,0.004864700396287713,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,69,5,0.1359538201998653,0.7075042181685793,0.00500281030385089,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,70,5,0.13577466310450703,0.6907938459760516,0.004884650128916016,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,71,4,0.1416607937845985,0.6984428104995206,0.004938736475752018,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,72,2,0.13923727624029977,0.6913109184361231,0.004888306383344829,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,73,2,0.14317780421253404,0.7140509872921829,0.0050491029522725175,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,74,4,0.14121135493697992,0.701874393609797,0.004963001432626834,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,75,2,0.1493968836236922,0.711017872514324,0.0050276555919971065,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,76,3,0.15430240834268408,0.7282657584752388,0.005149616563238057,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,77,3,0.15474210752091352,0.7361123707867351,0.005205100490986066,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,78,4,0.1615092271410623,0.7429903125661574,0.005253734883714424,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,79,1,0.1709416046042776,0.7955699833229478,0.005625529301161249,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,80,2,0.17567461624688038,0.810045063487969,0.005727883574590303,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,81,1,0.18167310831392183,0.8241383142391768,0.005827537906341718,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,82,1,0.18431142594261793,0.8224007454542168,0.005815251439635485,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,83,3,0.1860903492795221,0.8298918684163445,0.005868221678087712,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,84,3,0.19207043613107014,0.8278312885096206,0.0058536511778354994,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,85,5,0.18650758913483523,0.7982841038961979,0.005644721031784279,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,86,1,0.19199126394000432,0.8230892931795165,0.005820120207292784,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,87,5,0.20148815916770313,0.8337221753128973,0.0058953060378934925,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,88,2,0.20984582791752882,0.8760094316744269,0.006194322095203608,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,89,2,0.22190232287924044,0.9215352776360825,0.006516238439191017,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,90,5,0.21163854587210268,0.8771766851450405,0.006202575823647953,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,91,1,0.21636314889022765,0.8999095634973258,0.00636332154803585,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,92,1,0.22243483715100315,0.903938790516664,0.0063918124855189915,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,93,3,0.22221090949681183,0.8835617817032269,0.006247725274396197,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,94,1,0.23005508016073692,0.9197711709492717,0.006503764321181212,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,95,3,0.23942030517386007,0.9506238497809909,0.006721925705378005,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,96,3,0.2417729102242515,0.9573188892793206,0.006769266783673813,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,97,4,0.24294935811668528,0.945258558840523,0.0066839873693075695,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,98,4,0.250682791342442,0.99251613277762,0.007018148879241028,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,99,5,0.2594178510287391,1.0325203749654814,0.007301021588513687,20000,20000,20,,
hopper-medium-replay-v2,1,adm,1,100,3,0.2680266342575773,1.0605949977220832,0.007499539149818159,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,1,5,0.004527908574841797,0.03441271314138493,0.000243334628213007,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,2,2,0.001697749071800218,0.01079816424348613,7.635455160935148e-05,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,3,1,0.0039415342298260965,0.0272144052005878,0.00019243490463294078,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,4,2,0.004377954976286491,0.03288819279388981,0.0002325546414553003,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,5,4,0.009414375700552978,0.09405011424728169,0.000665034735556224,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,6,2,0.009403185259811367,0.08319637233162537,0.0005882871904581315,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,7,1,0.013621794918835261,0.12994635717727743,0.0009188595035054206,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,8,2,0.014940666872599866,0.14192343104478422,0.001003550205010283,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,9,1,0.018133467031430497,0.17225798216348268,0.0012180478730130994,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,10,2,0.01893091336753018,0.17365553300089165,0.0012279300497549477,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,11,1,0.02144697446846266,0.18544988526187567,0.0013113287143893945,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,12,3,0.021185335376848736,0.17919030082037823,0.001267066768329468,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,13,4,0.020371339035672627,0.18262772130900357,0.0012913730017024337,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,14,2,0.023284925479639416,0.21278070192665124,0.0015045867723796856,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,15,1,0.025072447463449055,0.21730561663319425,0.0015365827511125587,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,16,1,0.02615855205705276,0.19432178773277614,0.0013740625383813886,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,17,2,0.027751453620241506,0.21252701848224698,0.0015027929595415556,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,18,4,0.025392654621487872,0.19956640750652643,0.0014111476004490275,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,19,1,0.026164766752654077,0.19650122904600936,0.001389473515699242,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,20,2,0.024858272790874242,0.17597165389316496,0.0012443074976446907,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,21,2,0.025811444047952044,0.17415652225127304,0.00123147257871741,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,22,3,0.0261025099905683,0.16706202777769896,0.001181306927203863,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,23,3,0.026629689387097272,0.17440687167405497,0.0012332428164625626,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,24,2,0.028282582138531593,0.18226648052978858,0.0012888186436561934,20000,20000,20,,
hopper-medium-replay-v2,1,adm,2,25,5,0.02654501103974641,0.14944932003393316,0.0010567662763971268,20000,20000,20,,
